,formal,informal,score
591,"If they do not know anythign about you, how would they know?","If they don &apos;t know about you , how would they know ?",0.018476860420522198
592,What does other people's opinions matter?,what does other people think ?,0.040824829046386304
593,"If you could have four qualities in your girlfriend, what would they be?","if you could have 4 things in your girlfriend , what would they be ?",0.015718877363021206
594,Women like it when men are thoughtful.,Girls like it when men are a little bit .,0.025098621243978974
595,"I feel silly, strange, and exuberant.","I feel silly , weird , and forth .",0.03155984539112946
596,Just keep it cool. It might help to be a little hard to get!,"Just keep it cool , it might help to be a little hard to get !",0.014628063653657535
597,See the way that she walks.,see the way she walks .,0.040824829046386304
598,He should not care if you are at a dance together.,He shouldn &apos;t care if you &apos;re at a dance together .,0.020255986027125642
599,Women are attracted to confident men.,Girls like to be confident guys .,0.033031643180138064
600,Ask her for another date after claess.,Ask her for another date .,0.040824829046386304
601,You should make an appointment with a therapist!,you should make an doctor with a therapist !,0.028517539529041507
602,I believe I persist in feeling all-consuming romantic love for him.,I think I &apos;m in love with him .,0.028517539529041507
603,"However, that is fine. I am generous, if you understand my implication.","But that &apos;s ok , I &apos;m very nice if you know what I did .",0.01618861356572822
604,Go ahead and get something that you cannot get rid of.,Go ahead and get something you can &apos;t get rid of .,0.017033186037639283
605,You've only met men with a specific preference.,You only met guys with a certain color .,0.028517539529041507
606,But I am not telling you that you have to be celibate until then.,But I &apos;m not telling you that you have to be married until then .,0.015718877363021206
607,Do not force him to dance if he does not want to.,"If he doesn &apos;t want to dance , don &apos;t force him to dance .",0.013217947626377298
608,I'm a man. I'll inform you what I'm aware of.,"I &apos;m a guy , I &apos;ll tell you what I know .",0.020448007360218394
609,My girlfriend will not tell me she loves me to my face.,My girlfriend will not tell me she loves me to my face .,0.01553712569276035
610,We cannot know whether she is sincere.,we cant know if she is sincere .,0.02777619034011792
611,Can you help me get to know her?,Can you help me get to know her ?,0.023980296761827107
612,I have long black hair and both my husband and I are quite fond of it.,i have long black hair and my husband are really interested of it .,0.0169861974906263
613,People overall make their decisions quickly currently.,people make their decisions right now .,0.033031643180138064
614,"Perhaps, they're attempting to be something they're not?",maybe they &apos;re trying to be something they &apos;re not ?,0.018850319022747353
615,"No, you will not, my friend. I was married to someone completely inconsiderate.","no you won &apos;t , my friend was married to someone completely cocky .",0.0169861974906263
616,You need to stay away from your guy friend.,You need to stay away from your guy friend .,0.021105340631872645
617,I am looking for a girl who wants to spend time with me.,I &apos;m looking for a girl who wants to hang out with me .,0.018798317647335087
618,"Also, for me at least, it has been the best thing.",and for me at least it has been the best thing .,0.017033186037639283
619,"I became acquainted with a gentleman one time, romance galore. We first met amidst this incredible rainstorm.","I knew this guy one time , romance 1000 , we first met this great boat .",0.015138514598766055
620,You will be compensated more if you are willing to work more.,If you are willing to work more .,0.02777619034011792
621,I wonder if it could ever be the same after that.,I wonder if it could ever be the same after that .,0.020255986027125642
622,"It could be, you just have to choose one and know why you chose that one.",Maybe you just have to choose one and know why you chose that one .,0.013217947626377298
623,Wait another four years.,wait for another 4 years .,0.040824829046386304
624,I am happy that I have brown hair.,i am happy that i have brown hair .,0.028517539529041507
625,"If you want a gift for your husband, I would suggest sports things or vehicle tools.","if you want a gift for your husband , i would suggest sports things or car .",0.01626739260030573
626,That is not what you can become.,That &apos;s not what you can get .,0.02777619034011792
627,The issue is that he did the worst thing that he could have done by cheating on me recently.,he did the worst thing he could have done by cheating on me recently .,0.013217947626377298
628,Use your imagination to picture yourself with him at night.,use your imagination to picture yourself with him at night .,0.018850319022747353
629,"It hurt a lot, and I started to bleed.",it hurt a lot and i started to bleed .,0.025098621243978974
630,It could mean many things.,it could mean many things .,0.040824829046386304
631,Ten years' separation is simply appealing.,10 years is just sexy .,0.040824829046386304
632,You need to do more then make eye contact.,you need to do more than make eye contact .,0.021105340631872645
633,Do you want all your friends to be with you forever?,Do you want all your friends to be with you forever ?,0.017033186037639283
634,I dislike him because of the way he acted.,I hate him because of the way he did .,0.025098621243978974
635,"I know, however, what I want in a relationship.","I know , but what I want in a relationship .",0.026658376817028855
636,"It occurred mid river, while people were watching. It was hilarious!","It happend to like , it was so funny !",0.025098621243978974
637,If you are also very attractive you should show him your breasts.,if you are also hot then show him your breasts .,0.018850319022747353
638,Therefore it is natural for that man.,So it is natural for that guy .,0.02777619034011792
639,I become happy when I see an advertisement for Malaysia Air on television.,I get happy when I see an fix on TV .,0.022416933501922302
640,Go out and try everything you couldn't do when you were in a relationship.,go out and try everything you can &apos;t do when you were in a relationship .,0.014628063653657535
641,"It is very possible to enjoy giving pleasure more, than you enjoy receiving it.",it is very possible to enjoy giving more than you enjoy it .,0.01553712569276035
642,Is it normal to still have feelings for him after six months?,is it normal to still have feelings for him after 6 months ?,0.01553712569276035
643,"If you start to feel it coming on, then resume the foreplay.","If you start to feel it coming on , then on the foreplay .",0.0169861974906263
644,"Men will believe you to be attractive no matter what, usually.",Guys will think you &apos;re hot no matter what .,0.021105340631872645
645,It is a challange.,"It &apos;s a struggle , it &apos;s a myth .",0.025098621243978974
646,"Just ask a woman walking by, they are everywhere in Thailand.",Just ask a girl walking by they are everywhere in nigeria .,0.020255986027125642
647,It is very important to last between thirty and forty-five minutes.,its very important to last between 30 and 15 minutes .,0.018850319022747353
648,My concern is that I'm deeply attracted to him.,My problem is that I really like him .,0.028517539529041507
649,"It is because it is buy one, take one.",its because it is buy one take one,0.0
650,I did not realize that Pakistan is that conservative.,I didn &apos;t know that &apos;s that cool .,0.028517539529041507
651,We can wrestle together and be best friends.,WE CAN PLAY TOGETHER AND BE BEST FRIENDS .,0.023980296761827107
652,I rarely see him in school but I have seen him attending my brother's basketball games.,I hardly see him in school but I see him to watch my brothers basketball games .,0.013679192123121896
653,"You didn't give us very useful information, where do all of you live?","You didn &apos;t give us real info , where do all you live ?",0.0169861974906263
654,You need to admit why you're attracted to her.,you need to admit why you like her .,0.023980296761827107
655,It is another way to say that they don't like you.,its another way to say they dont like you .,0.021105340631872645
656,Everyone has to break up at some point.,everyone has to break up at some point .,0.023980296761827107
657,I worked there for awhile and met a man who I love.,I worked there for a guy who I love .,0.02777619034011792
658,I will most likely go and see.,I will probably go and see .,0.039281465090051315
659,Delay for what reason? Proceed to accomplish your intent.,"If you do , then go for it .",0.023980296761827107
660,"Woman, more men exist in the world with a fondness for overweight women, contrary to your beliefs.","woman , more men out there like fat women .",0.025098621243978974
661,"I did not think he would remember, it was casual when I said it.",I didn &apos;t think he would remember it was casual when I said it .,0.015718877363021206
662,Girls to not guys who are self absorbed.,Girls don &apos;t guys who are self .,0.02777619034011792
663,You have to look.,you have to look at it .,0.033031643180138064
664,Either a CD or a DVD will be appropriate.,either a CD or a cd will be good .,0.025098621243978974
665,You two individuals toil rigorously to achieve accuracy!,You two are just in your life !,0.02777619034011792
666,"Should she express any interest, she'll phone at a future time.","If she says no , she &apos;ll get a chance .",0.024808415001701823
667,I really care about you and cannot stop thinking about you when we are apart.,I really care about you and cannot stop thinking about you when we are apart .,0.014628063653657535
668,Should I provide him with another chance at some point in time?,should i give him a chance at awhile ?,0.03155984539112946
669,"If it feels as if your love is fading, don't ignore it.","If it feels like your love is a complex , don &apos;t ignore it .",0.017395797375642234
670,Daniel has never read a manga book.,He has never read a radio book .,0.03303164318013808
671,"If they actually apply, try using some of these.","if they actually apply , try using some of these .",0.022416933501922302
672,The same situation has happened to me as well.,The same thing has happened to me too .,0.023980296761827107
673,Or that she just desires to go out with other people?,Or she just wants to go out with other people ?,0.018850319022747353
674,Chose the one whom you like the most.,the one you like the most .,0.033031643180138064
675,Be ready to let her go.,Just be ready to let her go .,0.02777619034011792
676,"I sometimes reveal details about my problems too early in a relationship, and perhaps I told that man too much.",I sometimes tell my problem too early and maybe I told that guy too much .,0.014628063653657535
677,"I imagine it's common, however, I'd simply proceed.",I imagine it &apos;s common but I &apos;d just go ahead .,0.020255986027125642
678,"Discard him, it would be better.",but he would be better for you .,0.02777619034011792
679,"Occasionally, but you have to observe your significant other.",Sometimes but you have to see your boyfriend .,0.023980296761827107
680,You get the popcorn if he gets them first.,"if he gets them first , you get the pizza .",0.018850319022747353
681,What does it matter if it is a rebound relationship for you both?,what does it matter if its a rebound relationship for you ?,0.020255986027125642
682,"My girlfriend is the zealous person I know, and I love her more for it.",My girlfriend is the idiot I know and I love her more .,0.018476860420522198
683,"One day, you will find a man who truly deserves you.",one day you will find a man who truly deserves you .,0.020255986027125642
684,"Be strong, and don't lose hope.",Be strong and don &apos;t lose hope .,0.02777619034011792
685,"Instead, how about blue and green?",instead how about blue and green ?,0.033031643180138064
686,"Some men do, others do not.","Some men do , others don &apos;t .",0.03303164318013808
687,"I want a girl who is kind, and intelligent.",I want a girl who is kind and smart .,0.02777619034011792
688,It is not as bad as it could have been; at least it is not Bella.,"It &apos;s not as bad as it could have been , at least it isn &apos;t .",0.011502783619900045
689,IT is more like 65% or 70% and not 90%.,its more like 50 % or 50 % and not 90 %,0.017033186037639283
690,What good did it do?,What good did it do ?,0.040824829046386304
691,I do not know what it is that she wants.,I don &apos;t know what it is that she wants .,0.022416933501922302
692,"My eternally close friend despises my partner and hopes for the dissolution of our relationship, but it will not occur.","my best friend hates my partner and hopefully for both of us , but it wont happen .",0.01284618972676772
693,We were spending a small amount of time together.,we were spending a little time together .,0.03303164318013808
694,"You still released a thousand, at least.",you still got a billion at least .,0.03303164318013808
695,All my friends would like to do is engage in heavy kissing.,All my friends would like to do is do it .,0.018850319022747353
696,"Happy Birthday, to you.",Happy Happy to you .,0.05372849659117709
697,Since females experience thought via their brain activity.,Because girls have thought by their brain .,0.02777619034011792
698,"In my opinion you should compliment her, ask her name, act normal, and act smooth.","compliment her , ask her name , act normal , and act smooth .",0.0169861974906263
699,How much time must pass before you can decide it consumes too much time and she has no genuine interest?,How much time before you can decide it too much time and she has no real interest ?,0.010802314890908065
700,Girls do not think it is cool.  They think it is men who smoke are deplorable because they are killing themselves.,"Girls don &apos;t think it &apos;s cool , they think it &apos;s guys who smoke are because they are killing themselves .",0.008687475782716616
701,I'm only myself around men I'm not attracted to. I'm sure you understand the outcome.,I &apos;m only myself around guys I don &apos;t know what it goes .,0.0169861974906263
702,"The timing with the older man was not right, you will see.",the key with the older man wasn &apos;t right you will see .,0.01553712569276035
703,Bring both of them out on a date.,take both of them out .,0.040824829046386304
704,I am my only sister's Maid-of-Honor and I want it to be perfect.,I &apos;m my only sister &apos;s and I want it to be perfect .,0.0169861974906263
705,"I have the most terrible time sleeping, because my boyfriend snores!","I have the most terrible time sleeping , because my boyfriend sucks !",0.020448007360218394
706,"If they do not get along, then they should not spend time together.  Why does it matter what they think?",if they don &apos;t get along then they shouldn &apos;t spend time together why does it matter what they think ?,0.00913442366656447
707,Do not let her know that want to be with her forever and you probably stand a better chance of that being the way that it is.,Don &apos;t let her know that wanna be with her forever and you probably stand a better chance of that .,0.010862721615727716
708,Tell her to only call you regarding important measures.,Tell her to only call you .,0.033031643180138064
709,"I have to stop myself right now, because I am ready to relieve myself.",I have to stop myself right now because I &apos;m ready to get myself .,0.015718877363021206
710,"For me, I could start to forget about you once three days have passed.","For me , I could start to forget about you once 3 days .",0.018798317647335087
711,Or is it merely that you would like to say that?,Or is it just that you want to say that ?,0.018850319022747353
712,"Before anyone gets hurt, I agree with the other person.",and before anyone gets hurt i agree with the other person .,0.020255986027125642
713,People do not enjoy being played with as though they were a yo-yo.,"People don &apos;t like to be played with , but they were a trailer .",0.015718877363021206
714,i would enjoy that being done to me.,i would like that being done to me .,0.028517539529041507
715,You can impress her with love and affection.,you can impress her with love and love .,0.023980296761827107
716,Men have a peni and women have a clitoris.,men have a cow and women have a stripper .,0.025098621243978974
717,"By this time, you should love your wife for everything the two of you have endured.",by this time you should love your wife for everything the two of you have .,0.012300686288463768
718,"I don't need a high maintenance woman, I want a companion","I don &apos;t need a high job woman , I want a friend .",0.018798317647335087
719,I despise it personally. I adore the variety that's straight.,i hate it personally i love the kind of them .,0.022416933501922302
720,"If she's fond of him, a motivation exists.","If she likes him , then it &apos;s not worth it .",0.020255986027125642
721,There is no one whom you can trust more than a good friend.,there is no one who you can trust more than a good friend .,0.0169861974906263
722,That is strange but perhaps. I do not know. I will speak to my friend later next to his locker.,thats weird but maybe i dont know i will talk to my friend later next to his locker,0.010802314890908065
723,"If you're average, breast size won't really matter.","if your average , size won &apos;t really matter .",0.025098621243978974
724,I am a man so I also have feelings.,im a guy so i have feelings .,0.03655552228545124
725,Attempt to contact their question and answer team. They will assist you with the process. Enjoy your day!,try to contact their question and answer team ... they will help you with it ... enjoy your day !,0.009629943614188135
726,"I prefer intelligent, pleasant, and captivating women.","I like smart , nice , and dumb women .",0.02777619034011792
727,"Good, that girl answered the first question for me.","good , that girl answered the first question for me .",0.022416933501922302
728,"If the suggest a salacious photo, they would like to have intercourse.",If the consider a pic they want to have sex .,0.022416933501922302
729,Where have you been meeting these women from the Philippines.,where have you been meeting these women from the usa .,0.018850319022747353
730,"Perhaps you should ask him out to lunch, movie, or something similar.","Maybe you should ask him out to lunch , movie or something like that .",0.015718877363021206
731,I have not because I prefer men who look normal.,i have not because i like guys that look normal .,0.018850319022747353
732,I had someone become quite horrible with me because I continued dating.,i had someone so bad with me because i continue dating .,0.020255986027125642
733,"I love him, but I am also ready to move on.",I love him but I &apos;m ready to move on .,0.022416933501922302
734,"Yes, ask for permission. Watch how fast she becomes violent with you.","yes ask for permission , watch how fast she gets violent with you .",0.0169861974906263
735,Men think they are special and that only certain women are good enough for them.,Guys think they are special and that only certain women are special enough for them .,0.012300686288463768
736,I want sex here and there.,I want sex here and there .,0.039281465090051315
737,I have heard this many times.,i have heard this many times .,0.039281465090051315
738,It sounds like you are the alpha in the relationship.,It sounds like you are the motion in the relationship .,0.018850319022747353
739,Wait for the one that will appreciate you for you.,wait for the one that will appreciate you for you .,0.018850319022747353
740,"Don't go to the place, it seems suspicious.","Don &apos;t go to the place , it seems weird .",0.022416933501922302
741,It is about the looks.,it is about the looks .,0.040824829046386304
742,"It is time to forget about him, if you two are meant to be he will return to you.",its time to forget about him if you two are meant to be he will come back to you .,0.009629943614188135
743,The man I am attracted to is angry with me.,The guy I like is angry with me .,0.028517539529041507
744,Do you like Asian Cuisine?,Do you like asian ?,0.05372849659117709
745,"My cousin met up with an outlandish mature deviant, that she met online, he had told her that he was a salacious teenager.","my cousin met the online , that she met online , he had told her that he was a 22 yr old .",0.010900096978029118
746,"Should a query be required, the message is that I've not fallen in love.","If you don &apos;t , then it &apos;s just that I &apos;m not fallen in love .",0.015138514598766055
747,"Do not even listen to what any person says, watch the way that they act.","Don &apos;t even listen to what anyone says , watch the way they act .",0.015718877363021206
748,"Keep your personality, do not let any man determine how you behave.","Keep your personality , don &apos;t let anyone know how you act .",0.018476860420522198
749,"I love him still, what should I do?","I love him still , what should I do ?",0.02777619034011792
750,Simply discuss the subject with your spouse.,just talk about it with your spouse .,0.02777619034011792
751,"If you bat your eyes at him, the challenge is nonexistent.","if you hit your eyes at him , the challenge is 2006 .",0.018476860420522198
752,Another option is that you could tell her and have a fairy tale romance.,Another way is that you could tell her and have a fairy tale romance .,0.015718877363021206
753,"You are murdering the romantic behavior by asking that inane query. Alternatively, have you considered partaking in enjoyable activities as a couple?",you are just saying that stupid question ... maybe you have to have sex with a couple ?,0.01284618972676772
754,"Additionally, engaging in kissing and inquiring as to your kissing abilities.",and in kissing and ask your kissing .,0.02777619034011792
755,Jules Sac is funny but he is mean also.,"but he is a jerk , but he is mean .",0.022416933501922302
756,Do you see my partner?,do you see my partner ?,0.040824829046386304
757,"From my perspective, when a man is very self centered, I find that it makes him far less appealing.","From my point , when a guy is very confident , I find that it makes him less attractive .",0.013618796864073041
758,I know this because I have a similar personality to your wife.,i know this because i have a same personality to your wife .,0.020448007360218394
759,I do not think you are ready if you have to ask other people.,I don &apos;t think you are ready if you have to ask other people .,0.015718877363021206
760,Tear your shirt off and yell as Tarzan does.,ruining your shirt off and yell as society does .,0.021105340631872645
761,"If you do not love your husband any longer, than move on and make room for another man.",If you don &apos;t love your husband anymore then move on and make room for another man .,0.010802314890908065
762,Make it an honest compliment about her.,make it an honest compliment about her .,0.02777619034011792
763,I am interested in a boy in the 6th grade too!,im interested in a boy in 6th grade too !,0.025098621243978974
764,They feel insecure around less educated men.,They feel insecure around less smart guys .,0.02777619034011792
765,Maybe we can go on a date and we will find love with eachother.,maybe we can go out and we will find love with each other .,0.01428363257865929
766,"If she tells the admininstration, I will be expelled because it is Pakistan, and not America.","If she says it , I &apos;ll be seperated because it &apos;s 2006 , and not history .",0.014216645907653848
767,My friend is in a relationship with someone online.,my friend is in a relationship with someone online .,0.025098621243978974
768,I like the feeling of cuddling with a large woman.,I like kissing a large woman .,0.043472087194499145
769,I believe the Bomb is much more simple!,I think the rings is much more easy !,0.028517539529041507
770,I met ______'s (insert name) father from his side of our family.,I met _ _ _ _ _ _ name from his side of our family .,0.01618861356572822
771,Anything that cannot be easily moved.,anything that can &apos;t be easily moved .,0.02777619034011792
772,"Start a friendship first, then let the relationship develop.",start a friendship first let the relationship grow .,0.028517539529041507
773,I was cheated on for three of the years I was in a relationship.,I was cheated on for 3 years now I was in a relationship .,0.018798317647335087
774,Attack him because he is interested in someone else?,he likes someone else he likes someone else ?,0.023980296761827107
775,Do not let them know in advance but rather allow them to discover once you are in bed together.,dont let them know in advance but let them find out once you are in bed .,0.011502783619900045
776,It is not so important here in America.,its not so important here in canada .,0.02777619034011792
777,"Be confident and always believe in yourself. Do not become arrogant, though. Always make good eye-contact and listen to what she has to say.","Be confident and always believe in yourself , don &apos;t become cocky , but always make good &apos; and listen to what she has to say .",0.008301095462822575
778,Let it take its course.,let it take its course .,0.040824829046386304
779,I know because I dates someone like that.,I know because I date someone like that .,0.028517539529041507
780,My wish is that I had paid attention to the comments from my circle.,my wish i had paid attention to the comments from my face .,0.018476860420522198
781,Leave him if he misbehaves.,If he &apos;s then leave him .,0.033031643180138064
782,Do whatever makes you happy!,Do whatever makes you happy !,0.040824829046386304
783,"We attempted to move on, but it did not work out.",we tried to move on but it didnt work out .,0.018850319022747353
784,"If you're not confident enough to ask, someone else may ask instead.","If you don &apos;t care enough to ask , someone else .",0.020255986027125642
785,My twin will not talk nor listen to me.,My cousins will not talk and listen to me .,0.021105340631872645
786,"She will answer the question, because most girls are polite.",she will answer the question because most girls are polite .,0.018850319022747353
787,You married him for a reason.,You married him for a reason .,0.039281465090051315
788,Ask him if he would like to go to the movies with you.,Ask him if he wants to go to the movies with you .,0.01553712569276035
789,Some women cannot seem to locate males their own age that are attractive.,Some women can &apos;t find guys their own age that are hot .,0.01553712569276035
790,It did not matter as we are just friends.,"It didn &apos;t matter , we &apos;re just friends .",0.021105340631872645
791,"In such a circumstance, enroll in some self-defense courses.","in such a situation , , , , , .",0.02777619034011792
792,It seemed like that to me anyway.,It seems like that to me anyway .,0.02777619034011792
793,How inebriated is this woman going to get?,How old is this girl going to get ?,0.023980296761827107
794,You should take the time to become acquainted with both equally without dating either of them.,take the time to get to know both of both of them .,0.01553712569276035
795,He loves you; you are aware of that?,"He loves you , you know that ?",0.02777619034011792
796,You can join a community that has live and webcam chat.,you can join a group that has live and chat chat .,0.020255986027125642
797,"I tell you, those were good times.","I tell you , those were good times .",0.03155984539112946
798,"If you're promiscuous, then he is as well.","If you &apos;re a hoe , he &apos;s too .",0.02777619034011792
799,Caucasian women are appropriating all the men!,white women are pigs all the guys !,0.02777619034011792
800,I would be crazy if she called me 5 times a day.,I would be crazy if she called me 5 times a day .,0.021972813874997166
801,You may be the only one with whom he can have sex.,you may be the only one he can have sex .,0.018850319022747353
802,Inform the miscreant of his require to vacate.,tell him if he needs to come out .,0.023980296761827107
803,"Wow, how many years of age are you?",wow how many years are you ?,0.033031643180138064
804,They believe that they can control the lives of others when they cannot.,they think they can control the lives of people when they cant .,0.01553712569276035
805,You would let him go if you like him.,you would let him go if you like him .,0.021105340631872645
806,A person I'm able to act naturally with.,a person i can be with .,0.043472087194499145
807,The remainder is simple from this point forward!,The rest is easy from this point !,0.02777619034011792
808,"Tell them 'I love you.' It will tell you everything, if they wait to say it back.","tell them i love you , it will tell you everything if they wait to say it back .",0.01340082578177889
809,I just escaped a three-year romance with the father of my newborn.,I just have to go with a &apos; romance with the father of my ex-husband .,0.01618861356572822
810,Good luck in your search for your perfect match.,Good luck in your search .,0.040824829046386304
811,"Even though time has passed, I still love him.",I still love him even though .,0.039281465090051315
812,He already knows that you care for him. Has he said anything about it?,"He already knows you care for him , has he said anything about it ?",0.013217947626377298
813,Everyone has their own perferances on who they find attractive.,Everyone has their own standards on who they find attractive .,0.018850319022747353
814,My wife is a forgiving woman.,My wife is a very gentle woman .,0.03303164318013808
815,What will happen if you ask him to be casual lovers?,What if you ask him to be casual lovers ?,0.021105340631872645
816,I like him and he says he would date me if I was single.,i like him and he says he would go out with me if i was single .,0.013679192123121896
817,Women can be worse then men.,Women can be worse than men .,0.033031643180138064
818,She may be trying to use you.,she may be trying to use you .,0.02777619034011792
819,Please abstain from doing things that might be harmful to you.,Just don &apos;t do things that might be bad to you .,0.017033186037639283
820,You would very surprised to see the type of people that are attracted to him.,you would be surprised to see the type of people that are attracted to him .,0.012300686288463768
821,Delay doing so until you reach age 25. Your appeal will not diminish in such time.,you dont need to get over it until you get age .,0.017033186037639283
822,So that is the way to go if you are set on that.,so that is the way to go if your set on that .,0.01553712569276035
823,Do guys know what they want in a relationship?,Do guys know what they want in a relationship ?,0.025098621243978974
824,"If you need you ex emotionally, then you are going to have some troubles.","If you need your ex , you &apos;re gonna have some trouble .",0.018476860420522198
825,"However, if you are used to it and enjoy it somewhat, go along with it.","But if you use to it and enjoy it alot , go along with it .",0.014628063653657535
826,"Remember, the vow is until death do you part!","Remember , the vows is until death do you part !",0.022416933501922302
827,There is nothing wrong with her asking for your telephone number.,there is nothing wrong with her asking for your number .,0.018850319022747353
828,"If the answer is ye, then why do I hear many girl stating flowers will not last?","If you answer , then why do I hear a lot of girl saying flowers won &apos;t last ?",0.014400124446705301
829,Do not be shallow and start with her looks.,Don &apos;t be shallow and start with her looks .,0.021105340631872645
830,"Asking her that question should not bother her, if you two are in a serious relationship.",Ask her that question shouldn &apos;t bother her if you two are in a serious relationship .,0.013679192123121896
831,I would pick Maui or the Bahamas.,i would pick 1000 or the couch .,0.03303164318013808
832,The problem is whether you are going to ask her out while at work or not.,if you are going to ask her out at work or not .,0.01553712569276035
833,"The way he asked me out, was very ingratiating","The way he asked me out , was very prepared .",0.018850319022747353
834,You have set up a double standard.,you have set up a double category .,0.03303164318013808
835,"I'm unable to offer a wife-based opinion, however, I'm hoping my assessment is equally valuable.","I can &apos;t give a straight opinion , but I &apos;m hoping I &apos;m going to be good .",0.014400124446705301
836,You are justified in feeling disappointed and angry.,you feel sad and angry .,0.040824829046386304
837,"He arrived at his station, so he left the train.",he got at his office so he left the train .,0.018850319022747353
838,Start from the beginning and then work your way to 20 years down the road.,start from the begining and then work your way to 20 years down the road .,0.012300686288463768
839,"Do not be afraid to say, 'No.'",Don &apos;t be afraid to say &apos; NO .,0.023980296761827107
840,"I do not care what she says, leave it alone, she is in enough pain.","I don &apos;t care what she says leave it alone , she &apos;s in enough pain .",0.015138514598766055
841,"For one thing, there goes your job if it does not work out.","for one thing , there goes your job if it doesn &apos;t work out .",0.015718877363021206
842,You could try dancing at a club.,Try dancing at a club .,0.048549177170732344
843,Multiple times I have passed on a great opportunity by concerning myself about someone else.,Newer times I &apos;ve turned on a great chance by talking about someone else .,0.017395797375642234
844,How can I get him to stop pestering me?,How can I get him to stop bugging me ?,0.025098621243978974
845,"When you are 18-20, sometimes you say what you do not mean.","when you are nuts , sometimes you say what you don &apos;t mean .",0.0169861974906263
846,I wonder why he shaved his legs.,I wonder why he shave his legs .,0.03303164318013808
847,"You should be nice, give eye contact, and smile.",be nice give eye contact and smile,0.0
848,What does everyone think?,what does everyone think about ?,0.040824829046386304
849,This question is for the men.  (A) What size woman do you prefer?,This question is for the guys ( ( what size woman do you like ? ),0.01618861356572822
850,She does not want you to like her solely for her good looks.,She doesn &apos;t want you to like her for her good looks .,0.01553712569276035
851,Good luck is all I can say!,Good luck is all I can say !,0.03303164318013808
852,There was only one time I told a girl I loved her and meant it.,One time I told a girl I loved her and meant it .,0.020448007360218394
853,"If she says yes, then go pick them up.",If she says yes then pick them up .,0.023980296761827107
854,"If you would like her to be your friend, it is probable that you would like a deeper relationship.",if you want her to be your friend you would like a deeper relationship .,0.015718877363021206
855,You will hurt your loved ones if you continue to keep secrets.,you will hurt your loved ones if you keep sharing .,0.018850319022747353
856,"Be authentic and demonstrate some machismo. That is what women, or at least most women, like. However, foremost is being authentic.","be real and show some theory , thats what women , or at least most women , first is being real .",0.010331208012220438
857,Do not worry about what others say.,Don &apos;t worry about what others say .,0.02777619034011792
858,Any man that states he would is more than likely not being entirely honest with himself.,any guy that says he is probably not being honest with himself .,0.01553712569276035
859,"Forget him, and date his brother instead.",forget him and date his brother instead .,0.02777619034011792
860,Death is like a box-full of Candy Corn.  It gives you cavities.,"Life is like a queen of Dr. &apos;s , it gives you a budget .",0.015718877363021206
861,I would not want a pair that big.,I wouldn &apos;t want a pair that big .,0.03155984539112946
862,Others like to believe due to the way society dictates it. I believe we should rebel against society and appreciate curvier women.,"People like to think because we should do it , I think we should like to be society and like to protect women .",0.009410489957951634
863,That only makes her easier to have sexual intercourse with.,That only makes her easier to have sex with .,0.021105340631872645
864,Call him if you feel that level of attraction to him.,call him if you feel that he likes him .,0.021105340631872645
865,It is because you do not have any power over the decision.,because you don &apos;t have any power over the decision .,0.018850319022747353
866,"It is your own life, make your own decisions.",its your own life make your own decisions .,0.023980296761827107
867,"As one gets older, keep getting younger and younger men, to make you feel better.","as one gets older , keep getting younger and younger men , make you feel better .",0.013679192123121896
868,"By the way, I am not the kind of woman who enjoys a romantic dinner at home.","By the way , I &apos;m not the kind of girl that likes a romantic dinner at home .",0.014400124446705301
869,I am only doing this so that I will receive points.,I &apos;m only doing this so that I will get points .,0.020255986027125642
870,That is a risk that you are going to have to take.,That &apos;s a risk that you &apos;re gonna have to take .,0.020255986027125642
871,"Work on your relationship, but do not let him keep you locked up at home.","work on your relationship , but don &apos;t let him keep you up at home .",0.014628063653657535
872,"No matter what you decide to do, do not advise him too soon.","No matter what you decide to do , don &apos;t tell him too soon .",0.015718877363021206
873,It is not wise to date work colleagues.,It &apos;s not good to date work .,0.02777619034011792
874,"If attending the cinema is exceptional for you as a couple, take part in that activity.","if you like a couple , take part in that .",0.024808415001701823
875,It takes place subsequent to 'threeplay' and prior to 'fiveplay.',it takes place to &apos; &apos; and before to &apos;,0.0
876,Buy a toy specifically for intercourse that you both would enjoy.,buy a toy claims for sex that you both would enjoy .,0.020255986027125642
877,"Egotism is a man's attribute, you just have to live with it.",You just have to live with it .,0.02777619034011792
878,I agree with Udaman.,well i agree with nigeria,0.05372849659117709
879,I like him very much but I want to persuade him not reject him.,i like him very much but i want to tell him not so bad .,0.015718877363021206
880,"I am not thinking about him, but I am having dreams with him in them.","I &apos;m not thinking about him , but I &apos;m having dreams with him .",0.017395797375642234
881,Probably not until he finds another girl.,Probably not until he finds another girl .,0.02777619034011792
882,You need to date some new people.,you need to date some new people .,0.02777619034011792
883,You should not do anythign that you will regret later.,you shouldn &apos;t do anything that you will regret later .,0.018850319022747353
884,The safest rules of internet dating is to chat via email and the phone.,chat online dating and the phone .,0.033031643180138064
885,"Yes, I have accomplished it and it was a blast.",yes i have done it and it was a blast .,0.024808415001701823
886,There are plenty of inexpensive ideas. Find what you are interested in and work from there.,"there are plenty of good ideas , find what you are interested in and work from there .",0.010802314890908065
887,You might be finished searching for the class of men that think the world of you.,you might be done looking for the class of guys that think the world of you .,0.011502783619900045
